Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Thita,Reduction Factor [%],Bio Reduction Factor [%],120,EF [g/km] or ECF [MJ/km]
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"-0,04",1,12,86,0,"-0,008","1,101","1,98",0,"0,046","0,18",0,"0,0%","0,0%",86,"0,1243"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"-0,02",0,12,86,0,"0,003","0,356","2,62",0,"0,017","0,09",0,"0,0%","0,0%",86,"0,2619"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"-0,02","0,5",12,86,0,0,"1,833",0,0,"0,084","-0,05",0,"0,0%","0,0%",86,"0,1826"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"-0,02",1,12,86,0,0,"1,987",0,0,"0,097","-0,09",0,"0,0%","0,0%",86,"0,1675"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,0,0,12,86,0,"0,227","2,592","-4,37","0,006","0,187","-0,8",0,"0,0%","0,0%",86,"0,3904"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,0,"0,5",12,86,0,"0,089","1,882","-6,37","0,003","0,12","-0,61",0,"0,0%","0,0%",86,"0,3594"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,0,1,12,86,0,"0,086","1,687","-6,27","0,002","0,118","-0,62",0,"0,0%","0,0%",86,"0,3556"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,02",0,12,86,0,"0,012","0,606","2,34",0,"0,022","0,11",0,"0,0%","0,0%",86,"0,3262"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,02","0,5",12,86,0,0,"3,208",0,"-0,001","0,148","-0,13",0,"0,0%","0,0%",86,"0,4221"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,02",1,12,74,0,"0,074","1,189","-5,23","0,002","0,084","-0,43",0,"0,0%","0,0%",74,"0,4653"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,04",0,12,86,0,0,"1,641","2,71","0,001","0,049","0,16",0,"0,0%","0,0%",86,"0,4202"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,04","0,5",12,65,0,"0,14","2,19","-8,78","0,003","0,144","-0,71",0,"0,0%","0,0%",65,"0,5344"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,04",1,12,51,"0,001","0,166","2,103","-4,34","0,003","0,175","-0,77",0,"0,0%","0,0%",51,"0,7332"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,06",0,12,73,0,"0,003","0,761","6,4",0,"0,036","0,18",0,"0,0%","0,0%",73,"0,5096"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,06","0,5",12,49,"0,001","0,168","2,043","-3,99","0,003","0,174","-0,79",0,"0,0%","0,0%",49,"0,7582"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,VOC,,"0,06",1,11,36,"0,001","0,144","1,362","3,67","0,003","0,136","-0,35",0,"0,0%","0,0%",36,"1,0154"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,06",0,12,86,0,"0,031","2,135","-5,71","0,006","0,164","-0,03",0,"0,0%","0,0%",86,"0,0813"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,06","0,5",12,86,0,"0,019","1,544","-4,56","0,004","0,105","0,11",0,"0,0%","0,0%",86,"0,0796"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,06",1,12,86,0,"0,016","1,382","-4,25","0,003","0,089","0,13",0,"0,0%","0,0%",86,"0,0798"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,04",0,12,86,0,"0,037","2,469","-3,09","0,006","0,173","0,35",0,"0,0%","0,0%",86,"0,0908"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,04","0,5",12,86,0,"0,018","1,559","-4,92","0,003","0,089","0,16",0,"0,0%","0,0%",86,"0,089"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,04",1,12,86,0,"0,02","2,095","-7,45","0,004","0,097","0,32",0,"0,0%","0,0%",86,"0,0889"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,02",0,12,86,0,"-0,007","1,749","2,5","0,002","0,081","0,93",0,"0,0%","0,0%",86,"0,1581"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,02","0,5",12,86,0,"-0,01","2,223","2,09","0,001","0,098","1,18",0,"0,0%","0,0%",86,"0,1434"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"-0,02",1,12,86,0,"0,049","4,031","-2,07","0,006","0,165","1,87",0,"0,0%","0,0%",86,"0,137"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,0,0,12,86,0,0,"2,443",0,"-0,001","0,197","0,31",0,"0,0%","0,0%",86,"0,2747"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,0,"0,5",12,86,0,"-0,008","0,079","4,63","0,001","-0,037","0,71",0,"0,0%","0,0%",86,"0,3353"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,0,1,12,86,"0,001","-0,014","0,279","7,31","0,002","-0,058","1,18",0,"0,0%","0,0%",86,"0,3781"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,02",0,12,86,0,"0,005","0,517","2,74",0,"0,036","0,35",0,"0,0%","0,0%",86,"0,3993"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,02","0,5",12,86,0,"0,009","1,295","2,28",0,"0,046","0,79",0,"0,0%","0,0%",86,"0,4895"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,02",1,12,74,"0,003","0,115","-2,067","11,46","0,008","-0,1","0,56",0,"0,0%","0,0%",74,"0,5959"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,04",0,12,86,0,"0,111","0,256","-6,09","0,002","0,15","-1,14",0,"0,0%","0,0%",86,"0,4649"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,04","0,5",12,65,0,"0,071","1,733","2,15","0,001","0,093","0,89",0,"0,0%","0,0%",65,"0,6978"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,04",1,12,51,0,"0,012","2,42","1,71",0,"0,043","1,18",0,"0,0%","0,0%",51,"0,9919"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,06",0,12,73,0,"0,012","0,762","2,76",0,"0,041","0,44",0,"0,0%","0,0%",73,"0,6731"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,06","0,5",12,49,"-0,001","0,01","1,267","1,91","-0,001","0,032","0,68",0,"0,0%","0,0%",49,"1,0281"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,PM Exhaust,,"0,06",1,11,36,"0,001","-0,105","3,794","-0,02",0,"-0,01","1,51",0,"0,0%","0,0%",36,"1,3764"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,06",0,12,86,0,"-0,027","4,94","-17,26","0,001","0,001","0,11",0,"0,0%","0,0%",86,"0,3563"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,06","0,5",12,86,0,"-0,03","4,774","-18,24","0,001",0,"0,12",0,"0,0%","0,0%",86,"0,3334"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,06",1,12,86,0,"-0,028","4,325","-17,7","0,001",0,"0,11",0,"0,0%","0,0%",86,"0,3341"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,04",0,12,86,0,"-0,098","7,297","38,71",0,"0,023","0,35",0,"0,0%","0,0%",86,"0,5045"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,04","0,5",12,86,0,"-0,018","1,213","4,63",0,"0,003","0,06",0,"0,0%","0,0%",86,"0,4617"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,04",1,12,86,0,"-0,026","1,738","4,76",0,"0,003","0,08",0,"0,0%","0,0%",86,"0,4667"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,02",0,12,86,0,"0,07","4,159","-9,69",0,"0,014",0,0,"0,0%","0,0%",86,"2,321"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,02","0,5",12,86,0,"-0,015","1,332","5,3",0,"0,003","0,05",0,"0,0%","0,0%",86,"1,771"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"-0,02",1,12,86,0,"-0,023","1,585","-12,04",0,"0,004","-0,03",0,"0,0%","0,0%",86,"0,1749"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,0,0,12,86,0,"0,02","2,104","7,86",0,"0,007","0,04",0,"0,0%","0,0%",86,"8,1236"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,0,"0,5",12,86,"-0,001","0,032","4,468","4,14",0,"0,012","0,06",0,"0,0%","0,0%",86,"9,4802"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,0,1,12,86,"0,001","0,222","6,421","12,93",0,"0,016","0,12",0,"0,0%","0,0%",86,"10,7411"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,02",0,12,86,0,"0,063","4,73","20,67",0,"0,011","0,12",0,"0,0%","0,0%",86,"14,4018"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,02","0,5",12,86,0,"0,123","7,157","22,1",0,"0,012","0,15",0,"0,0%","0,0%",86,"21,2756"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,02",1,12,74,"0,005","-0,118","0,487","14,6",0,"-0,007","0,07",0,"0,0%","0,0%",74,"26,3797"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,04",0,12,86,0,"0,086","5,355","20,4",0,"0,01","0,12",0,"0,0%","0,0%",86,"22,4397"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,04","0,5",12,65,"-0,001","0,405","15,708","24,1",0,"0,02","0,28",0,"0,0%","0,0%",65,"31,7299"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,04",1,12,51,"0,253","-0,405","-16,022","0,51","0,007","-0,055","-0,02",0,"0,0%","0,0%",51,"42,8751"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,06",0,12,73,"0,001","0,214","10,242","27,18",0,"0,015","0,2",0,"0,0%","0,0%",73,"29,3315"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,06","0,5",12,49,"0,037","3,935","7,469","-7,1","0,001","0,091","-0,15",0,"0,0%","0,0%",49,"43,8604"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,FC,,"0,06",1,11,36,"0,038","-0,697","33,704","16,49","0,001","-0,005","0,43",0,"0,0%","0,0%",36,"59,6825"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,CH4,Urban Peak,,,10,130,0,0,175,0,0,0,1000,0,"0,0%","0,0%",120,"0,175"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,CH4,Urban Off Peak,,,10,130,0,0,175,0,0,0,1000,0,"0,0%","0,0%",120,"0,175"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,CH4,Rural,,,10,130,0,0,80,0,0,0,1000,0,"0,0%","0,0%",120,"0,08"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,CH4,Highway,,,10,130,0,0,70,0,0,0,1000,0,"0,0%","0,0%",120,"0,07"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,NH3,Urban Peak,,,10,130,0,0,"0,003",0,0,0,1,0,"0,0%","0,0%",120,"0,0029"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,NH3,Urban Off Peak,,,10,130,0,0,"0,003",0,0,0,1,0,"0,0%","0,0%",120,"0,0029"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,NH3,Rural,,,10,130,0,0,"0,003",0,0,0,1,0,"0,0%","0,0%",120,"0,0029"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,NH3,Highway,,,10,130,0,0,"0,003",0,0,0,1,0,"0,0%","0,0%",120,"0,0029"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,N2O,Urban Peak,,,10,130,0,0,"0,03",0,0,0,1,0,"0,0%","0,0%",120,"0,03"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,N2O,Urban Off Peak,,,10,130,0,0,"0,03",0,0,0,1,0,"0,0%","0,0%",120,"0,03"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,N2O,Rural,,,10,130,0,0,"0,03",0,0,0,1,0,"0,0%","0,0%",120,"0,03"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Conventional,,N2O,Highway,,,10,130,0,0,"0,03",0,0,0,1,0,"0,0%","0,0%",120,"0,03"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,06",0,12,86,0,0,"1,251","-4,64","0,001","0,009","0,07",0,"0,0%","0,0%",86,"0,137"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,06","0,5",12,86,0,"-0,003","1,249","-5,27","0,001","0,006","0,1",0,"0,0%","0,0%",86,"0,1281"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,06",1,12,86,0,"-0,003","1,371","-5,94","0,001","0,006","0,12",0,"0,0%","0,0%",86,"0,131"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,04",0,12,86,0,"-0,012","1,119","2,38",0,"0,017","0,16",0,"0,0%","0,0%",86,"0,1764"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,04","0,5",12,86,0,"-0,038","4,134","1,95","0,001","0,034","0,73",0,"0,0%","0,0%",86,"0,1594"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,04",1,12,86,0,"0,018","4,931","-1,01","0,003","0,005","1,07",0,"0,0%","0,0%",86,"0,1595"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,02",0,12,86,0,"-0,017","1,247","5,43",0,"0,005","0,31",0,"0,0%","0,0%",86,"0,6743"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,02","0,5",12,86,0,"0,005","-0,238","6,36",0,"-0,013","0,2",0,"0,0%","0,0%",86,"0,5759"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"-0,02",1,12,86,"0,002","1,676","-34,443","649,6","0,044","-1,265","18,84",0,"0,0%","0,0%",86,"0,5704"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,0,0,12,86,0,0,"3,042",0,0,"0,06","0,06",0,"0,0%","0,0%",86,"1,263"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,0,"0,5",12,86,"0,001","-0,054","2,182","5,82","0,001","-0,015","0,58",0,"0,0%","0,0%",86,"1,5992"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,0,1,12,86,"0,002","-0,106","2,031","9,91","0,001","-0,043","0,79",0,"0,0%","0,0%",86,"1,9594"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,02",0,12,86,0,"0,052","6,174","12,99",0,"0,131","0,25",0,"0,0%","0,0%",86,"1,6247"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,02","0,5",12,86,"0,004","-0,084","-0,363","35,45","0,002","-0,084","1,11",0,"0,0%","0,0%",86,"2,1995"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,02",1,12,76,"0,004","-0,22","6,622","9,58","0,001","-0,051","1,36",0,"0,0%","0,0%",76,"2,6674"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,04",0,12,86,"0,01","0,281","4,117","13,13","0,005","0,098","0,12",0,"0,0%","0,0%",86,"2,0933"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,04","0,5",12,67,"-0,001","0,422","8,212","5,03","0,001","0,103","1,04",0,"0,0%","0,0%",67,"2,8205"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,04",1,12,52,"-0,006","0,643","8,916","1,29","0,001","0,106","0,87",0,"0,0%","0,0%",52,"3,2012"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,06",0,12,73,"0,001","0,253","0,732","-15,05","0,001","0,075","-0,52",0,"0,0%","0,0%",73,"2,4969"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,06","0,5",12,51,"-0,003","0,083","5,999","-12,59","-0,001","0,054","0,31",0,"0,0%","0,0%",51,"3,2956"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,CO,,"0,06",1,11,37,"-0,012","0,6","-2,761","-25,88","-0,002","0,107","-0,94",0,"0,0%","0,0%",37,"6,0612"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,06",0,12,86,0,"-0,005","0,381","3,29",0,"0,004","0,04",0,"0,0%","0,0%",86,"0,2216"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,06","0,5",12,86,0,"0,016","2,537","-1,67","0,001","0,007","0,18",0,"0,0%","0,0%",86,"0,2352"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,06",1,12,86,0,"0,015","2,752","-1,25","0,001","0,005","0,24",0,"0,0%","0,0%",86,"0,2422"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,04",0,12,86,"-0,001","0,048","3,862","-1,28","0,001","0,031","0,05",0,"0,0%","0,0%",86,"0,2913"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,04","0,5",12,86,"-0,001","0,051","4,635","-2,71","0,001","0,029","0,16",0,"0,0%","0,0%",86,"0,2758"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,04",1,12,86,"-0,001","0,033","3,276","-1,75","0,001","0,016","0,16",0,"0,0%","0,0%",86,"0,2762"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,02",0,12,86,0,"0,065","3,575","4,52",0,"0,024","0,1",0,"0,0%","0,0%",86,"1,4194"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,02","0,5",12,86,"-0,001","0,04","3,262","5,37",0,"0,016","0,16",0,"0,0%","0,0%",86,"0,9319"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"-0,02",1,12,86,0,"-0,026","1,878","-10,69",0,"0,007","-0,02",0,"0,0%","0,0%",86,"0,1197"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,0,0,12,86,"0,002","0,033","4,971","12,53",0,"0,017","0,25",0,"0,0%","0,0%",86,"5,4698"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,0,"0,5",12,86,"0,013","1,199","-3,285","-41,6","0,004","0,047","-0,51",0,"0,0%","0,0%",86,"6,3851"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,0,1,12,86,"0,001","0,364","10,63","-3,78",0,"0,038","0,26",0,"0,0%","0,0%",86,"7,175"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,02",0,12,86,0,"0,257","14,123","38,83",0,"0,047","0,63",0,"0,0%","0,0%",86,"10,6659"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,02","0,5",12,86,"0,007","0,761","12,101","25,74","0,001","0,052","0,36",0,"0,0%","0,0%",86,"13,989"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,02",1,12,76,0,"0,073","3,611","5,21",0,"0,006","0,11",0,"0,0%","0,0%",76,"18,1168"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,04",0,12,86,"0,003","0,956","8,242","30,36",0,"0,066","0,2",0,"0,0%","0,0%",86,"14,8277"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,04","0,5",12,67,"0,009","1,098","1,826","-7,18",0,"0,048","-0,12",0,"0,0%","0,0%",67,"22,2118"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,04",1,12,52,"-0,003","0,2","-0,807","-9,15",0,"0,008","-0,07",0,"0,0%","0,0%",52,"28,5638"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,06",0,12,73,"0,012","1,632","3,949","-3,02","0,001","0,083","-0,16",0,"0,0%","0,0%",73,"19,5346"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,06","0,5",12,51,"0,03","-0,035","-2,972","-7,05","0,001","-0,006","-0,07",0,"0,0%","0,0%",51,"30,0181"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,NOx,,"0,06",1,11,37,"-0,002","0,037","1,279","7,03",0,"0,001","0,04",0,"0,0%","0,0%",37,"41,0346"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,06",0,12,86,0,"-0,006","0,788","6,31",0,"0,051","0,45",0,"0,0%","0,0%",86,"0,0752"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,06","0,5",12,86,0,"-0,016","2,607","-1,17","0,001","0,161","0,11",0,"0,0%","0,0%",86,"0,0763"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,06",1,12,86,0,"-0,006","2,269","-5,05","0,002","0,14","-0,17",0,"0,0%","0,0%",86,"0,0767"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,04",0,12,86,0,"-0,006","0,715","5,17",0,"0,038","0,35",0,"0,0%","0,0%",86,"0,0919"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,04","0,5",12,86,0,"0,03","2,018","-2,13","0,003","0,115","-0,03",0,"0,0%","0,0%",86,"0,0787"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,04",1,12,86,0,"-0,004","0,504","3,51",0,"0,028","0,28",0,"0,0%","0,0%",86,"0,081"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,02",0,12,86,0,"0,292","0,912","-3,81","0,016","0,08","-0,58",0,"0,0%","0,0%",86,"0,2136"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,02","0,5",12,86,0,"-0,002","0,288","2,19",0,"0,015","0,13",0,"0,0%","0,0%",86,"0,1454"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"-0,02",1,12,86,0,"0,04","2,437","0,82","0,003","0,128","0,19",0,"0,0%","0,0%",86,"0,1258"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,0,0,12,86,0,"0,123","0,522","-4,38","0,004","0,085","-0,61",0,"0,0%","0,0%",86,"0,3515"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,0,"0,5",12,86,0,"0,198","2,164","-8,47","0,006","0,202",-1,0,"0,0%","0,0%",86,"0,344"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,0,1,12,86,0,"0,234","2,511","-7,72","0,007","0,248","-1,14",0,"0,0%","0,0%",86,"0,3574"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,02",0,12,86,0,"0,078","0,551","-4,92","0,002","0,058","-0,42",0,"0,0%","0,0%",86,"0,3819"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,02","0,5",12,86,0,0,"2,717",0,"-0,001","0,122","0,14",0,"0,0%","0,0%",86,"0,5659"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,02",1,12,76,"0,001","0,191","2,375","-9,64","0,003","0,222",-1,0,"0,0%","0,0%",76,"0,6017"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,04",0,12,86,0,"0,004","0,65","4,28",0,"0,032","0,18",0,"0,0%","0,0%",86,"0,5523"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,04","0,5",12,67,0,"0,01","1,161","5,45",0,"0,045","0,37",0,"0,0%","0,0%",67,"0,7062"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,04",1,12,52,"0,002","0,046","2,037","3,94","0,002","0,079","0,32",0,"0,0%","0,0%",52,"1,0392"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,06",0,12,73,0,"0,008","0,967","4,3",0,"0,047","0,19",0,"0,0%","0,0%",73,"0,6982"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,06","0,5",12,51,"0,003","0,308","2,34","5,98","0,004","0,298","-0,8",0,"0,0%","0,0%",51,"1,0388"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,VOC,,"0,06",1,11,37,"0,001","0,193","1,529",-5,"0,003","0,131","-0,41",0,"0,0%","0,0%",37,"1,1831"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,PM Exhaust,,"-0,06",0,12,86,0,"-0,004","0,661","4,96",0,"0,076","0,66",0,"0,0%","0,0%",86,"0,0515"
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro I,,PM Exhaust,,"-0,06","0,5",12,86,0,"-0,004","0,432","2,82",0,"0,046","0,49",0,"0,0%","0,0%",86,"0,0487"
